Fecha,Dominio del emplazamiento,Tipo de emplazamiento,URL del emplazamiento,Google Ads: grupo de anuncios,Google Ads: espacio publicitario,Anuncios de vídeo TrueView,Usuarios,Sesiones,Duración media de la sesión,Páginas/Sesión,Número de páginas vistas,Porcentaje de rebote
2020-01-10,mobileapp::2-com.billiards.shooting.ball.pool,Automatic placements,mobileapp::2-com.billiards.shooting.ball.pool,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-11,mobileapp::2-com.guca.whatssemcontato,Automatic placements,mobileapp::2-com.guca.whatssemcontato,Italcombos Segmentacion Display,Google Display Network,No,3,5,679.2,1.6,8,0.6
2020-01-13,paisdelosjuegos.com.co,Automatic placements,www.paisdelosjuegos.com.co/juego/g-switch-3.html,Italcombos - awareness Html -Impresiones,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-10,mobileapp::2-com.differencetenderwhite.skirt,Automatic placements,mobileapp::2-com.differencetenderwhite.skirt,Display Bohemica,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-27,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Automatic placements,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Italcombos Segmentacion Display,Google Display Network,No,8,13,0.0,1.0,13,1.0
2020-01-13,mobileapp::2-com.alexander_menjivar.Cuanto_Sabes_de_la_Biblia,Automatic placements,mobileapp::2-com.alexander_menjivar.Cuanto_Sabes_de_la_Biblia,Italcombos Segmentacion Display,Google Display Network,No,3,3,26.0,1.6666666666666667,5,0.0
2020-01-13,ilovepdf.com,Automatic placements,www.ilovepdf.com/download/rksqlxpbzvxc2t3wftpzkr1x9vhk4v0g1pk71b0Ac72db6Awj7nAv4zc9zj166s40djgsrdA85d093s3m8dvy3tfcvdf8k3k6yxln3q2hf63h1dp74f6n97vs4c3b204dv50bs9klb0m7tvv1brgpg2lpnp4A5s2bzdl8zprydqmfch0h26q/10o,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-17,mobileapp::2-com.pixel.art.coloring.color.number,Automatic placements,mobileapp::2-com.pixel.art.coloring.color.number,Italcombos Segmentacion Display,Google Display Network,No,83,121,88.82644628099173,1.1570247933884297,140,0.9090909090909092
2020-01-15,mobileapp::2-lemmingsatwork.quiz,Automatic placements,mobileapp::2-lemmingsatwork.quiz,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-15,mobileapp::2-com.bruyere.android.wordsearch,Automatic placements,mobileapp::2-com.bruyere.android.wordsearch,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-09,mobileapp::2-com.painter.cutandpaint,Automatic placements,mobileapp::2-com.painter.cutandpaint,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.sinyee.babybus.village,Automatic placements,mobileapp::2-com.sinyee.babybus.village,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::10002-ca-mb-app-pub-6286023154905236,Automatic placements,mobileapp::10002-ca-mb-app-pub-6286023154905236,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-14,mobileapp::2-com.radpirates.luckylooter,Automatic placements,mobileapp::2-com.radpirates.luckylooter,Italcombos Segmentacion Display,Google Display Network,No,13,16,0.0,1.0,16,1.0
2020-01-10,mobileapp::2-com.handycloset.android.photolayers,Automatic placements,mobileapp::2-com.handycloset.android.photolayers,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-10,mobileapp::2-com.creacion_montoyapp.Antena2Colombia,Automatic placements,mobileapp::2-com.creacion_montoyapp.Antena2Colombia,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-23,mobileapp::2-com.easybrain.jigsaw.puzzles,Automatic placements,mobileapp::2-com.easybrain.jigsaw.puzzles,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.fugo.wow,Automatic placements,mobileapp::2-com.fugo.wow,Italcombos Segmentacion Display,Google Display Network,No,22,22,68.31818181818181,2.3181818181818183,51,0.7272727272727273
2020-01-13,mobileapp::2-com.cubidevs.pruebassaber,Automatic placements,mobileapp::2-com.cubidevs.pruebassaber,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-16,mobileapp::2-com.ivuu,Automatic placements,mobileapp::2-com.ivuu,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-21,mobileapp::2-com.pixel.art.coloring.color.number,Automatic placements,mobileapp::2-com.pixel.art.coloring.color.number,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-31,mobileapp::2-com.linkdesks.iBubble,Automatic placements,mobileapp::2-com.linkdesks.iBubble,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-22,mobileapp::2-com.fugo.wow,Automatic placements,mobileapp::2-com.fugo.wow,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-28,mobileapp::2-com.LoopGames.Domino,Automatic placements,mobileapp::2-com.LoopGames.Domino,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-24,mobileapp::2-com.mastercarryheat.straw,Automatic placements,mobileapp::2-com.mastercarryheat.straw,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-14,lapatilla.com,Automatic placements,www.lapatilla.com/2020/03/14/inac-anuncio-la-abrupta-interrupcion-de-los-vuelos-desde-europa-y-colombia-comunicado,Italcombos Segmentacion Display,Google Display Network,No,3,3,85.33333333333333,4.333333333333333,13,0.0
2020-01-16,mobileapp::2-com.crazy.letter.wordfind,Automatic placements,mobileapp::2-com.crazy.letter.wordfind,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.outfit7.talkingtomgoldrun,Automatic placements,mobileapp::2-com.outfit7.talkingtomgoldrun,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.hyperkani.bomberfriends,Automatic placements,mobileapp::2-com.hyperkani.bomberfriends,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.msi.logogame,Automatic placements,mobileapp::2-com.msi.logogame,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-09,youtube.com,Automatic placements,www.youtube.com,Shopping de Producto,Google Display Network,No,16,22,35.13636363636363,1.2272727272727273,27,0.8636363636363636
2020-01-22,mobileapp::2-com.bigduckgames.flow,Automatic placements,mobileapp::2-com.bigduckgames.flow,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-08,mobileapp::2-com.karmangames.freecell,Automatic placements,mobileapp::2-com.karmangames.freecell,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-13,mobileapp::2-com.cardgame.solitaire.full,Automatic placements,mobileapp::2-com.cardgame.solitaire.full,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-28,mobileapp::2-bubble.game.shooter.bird.pop,Automatic placements,mobileapp::2-bubble.game.shooter.bird.pop,Anuncios dinámicos Display,Google Display Network,No,3,3,1.0,2.6666666666666665,8,0.0
2020-01-21,mobileapp::2-com.blockpuzzle.jewel.diamond,Automatic placements,mobileapp::2-com.blockpuzzle.jewel.diamond,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-17,mobileapp::2-com.ascella.paintbynumber,Automatic placements,mobileapp::2-com.ascella.paintbynumber,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.bitmango.go.fruitsmaniamatch3,Automatic placements,mobileapp::2-com.bitmango.go.fruitsmaniamatch3,Italcombos Segmentacion Display,Google Display Network,No,11,11,17.363636363636363,1.181818181818182,13,0.7272727272727273
2020-01-18,mobileapp::2-puzzle.wood.block.cube.music.box,Automatic placements,mobileapp::2-puzzle.wood.block.cube.music.box,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-09,mobileapp::1-439873467,Automatic placements,mobileapp::1-439873467,Italcombos Segmentacion Display,Google Display Network,No,8,8,0.0,1.0,8,1.0
2020-01-30,mobileapp::2-com.qsoft.acr,Automatic placements,mobileapp::2-com.qsoft.acr,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-16,mobileapp::2-best.word.connect.search.free.offline.puzzle.word.games.world,Automatic placements,mobileapp::2-best.word.connect.search.free.offline.puzzle.word.games.world,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-net.lrstudios.word_search,Automatic placements,mobileapp::2-net.lrstudios.word_search,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-27,mobileapp::2-com.addswhilessuffers.binds,Automatic placements,mobileapp::2-com.addswhilessuffers.binds,Italcombos Segmentacion Display,Google Display Network,No,3,8,0.0,1.0,8,1.0
2020-01-13,mobileapp::2-music.musicplayer,Automatic placements,mobileapp::2-music.musicplayer,Italcombos Segmentacion Display,Google Display Network,No,8,8,35.625,1.625,13,0.625
2020-01-13,mobileapp::1-836670421,Automatic placements,mobileapp::1-836670421,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-23,mobileapp::2-com.pixel.art.coloring.color.number,Automatic placements,mobileapp::2-com.pixel.art.coloring.color.number,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::1-1339081644,Automatic placements,mobileapp::1-1339081644,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.movilixa.rutasmio,Automatic placements,mobileapp::2-com.movilixa.rutasmio,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-09,mobileapp::2-com.CuteSlimeWallpaper.ChickFlicksClique,Automatic placements,mobileapp::2-com.CuteSlimeWallpaper.ChickFlicksClique,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-20,mobileapp::2-puzzle.wood.block.cube.music.box,Automatic placements,mobileapp::2-puzzle.wood.block.cube.music.box,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-24,mobileapp::2-com.lemongame.klondike.solitaire,Automatic placements,mobileapp::2-com.lemongame.klondike.solitaire,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.MobimiGames.FuriousCarDriving,Automatic placements,mobileapp::2-com.MobimiGames.FuriousCarDriving,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-15,mobileapp::2-robot.car.war.gangaster.crime.car.war.gangaster.city.game,Automatic placements,mobileapp::2-robot.car.war.gangaster.crime.car.war.gangaster.city.game,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-11,mobileapp::2-com.jdpapps.wordsearch,Automatic placements,mobileapp::2-com.jdpapps.wordsearch,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-09,mobileapp::2-com.publish.craft,Automatic placements,mobileapp::2-com.publish.craft,Italcombos Segmentacion Display,Google Display Network,No,3,3,2.6666666666666665,2.6666666666666665,8,0.0
2020-01-31,mobileapp::2-adventure.pop.cosmic,Automatic placements,mobileapp::2-adventure.pop.cosmic,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-game.puzzle.blockpuzzle,Automatic placements,mobileapp::2-game.puzzle.blockpuzzle,Italcombos Segmentacion Display,Google Display Network,No,43,46,29.67391304347826,1.2826086956521738,59,0.9347826086956522
2020-01-14,mobileapp::2-anime.smartroom.com.drawanime,Automatic placements,mobileapp::2-anime.smartroom.com.drawanime,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-11,mobileapp::2-com.freeplay.runandfight,Automatic placements,mobileapp::2-com.freeplay.runandfight,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-01,mobileapp::2-com.differencetenderwhite.skirt,Automatic placements,mobileapp::2-com.differencetenderwhite.skirt,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-31,youtube.com,Automatic placements,www.youtube.com,Shopping de Producto,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-champion.bubble,Automatic placements,mobileapp::2-champion.bubble,Italcombos Segmentacion Display,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-11,mobileapp::2-shooter.two.purple,Automatic placements,mobileapp::2-shooter.two.purple,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-smart.tv.wifi.remote.control.samcontrol,Automatic placements,mobileapp::2-smart.tv.wifi.remote.control.samcontrol,Italcombos Segmentacion Display,Google Display Network,No,5,5,3.2,1.6,8,0.6
2020-01-09,mobileapp::2-easy.sudoku.puzzle.solver.free,Automatic placements,mobileapp::2-easy.sudoku.puzzle.solver.free,Italcombos Segmentacion Display,Google Display Network,No,16,19,0.0,1.0,19,1.0
2020-01-24,pulzo.com,Automatic placements,www.pulzo.com/nacion/quien-seria-nuevo-canciller-salida-carlos-holmes-trujillo-PP798303,Display Bohemica,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,msn.com,Automatic placements,www.msn.com/es-co/noticias/mundo/las-im%C3%A1genes-de-venecia-convertida-en-ciudad-fantasma-por-el-coronavirus/ss-BB10W5nH,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.painter.cutandpaint,Automatic placements,mobileapp::2-com.painter.cutandpaint,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-21,mobileapp::2-com.olx.olx,Automatic placements,mobileapp::2-com.olx.olx,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-15,mobileapp::2-com.ls.princessrush.runsurf.adventuregame,Automatic placements,mobileapp::2-com.ls.princessrush.runsurf.adventuregame,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-20,mobileapp::2-com.differencetenderwhite.skirt,Automatic placements,mobileapp::2-com.differencetenderwhite.skirt,Display Bohemica,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-09,mobileapp::2-com.gym.racegame,Automatic placements,mobileapp::2-com.gym.racegame,Italcombos Segmentacion Display,Google Display Network,No,3,3,266.6666666666667,1.6666666666666667,5,0.0
2020-01-13,solitar.io,Automatic placements,www.solitar.io/solitario-spider2,Italcombos - awareness Html -Impresiones,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-09,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Automatic placements,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Italcombos Segmentacion Display,Google Display Network,No,3,3,1156.3333333333333,1.6666666666666667,5,0.0
2020-01-11,mobileapp::2-com.seaworldgame.klondike.solitaire,Automatic placements,mobileapp::2-com.seaworldgame.klondike.solitaire,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::1-1347123739,Automatic placements,mobileapp::1-1347123739,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.mobirix.swipebrick2,Automatic placements,mobileapp::2-com.mobirix.swipebrick2,Italcombos Segmentacion Display,Google Display Network,No,24,24,18.5,1.125,27,0.9166666666666666
2020-01-13,besoccer.com,Automatic placements,es.besoccer.com/noticia/por-que-el-psg-troleo-a-haaland-imitando-su-celebracion-del-loto-807974,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-14,mobileapp::2-com.wordgame.puzzle.board.es,Automatic placements,mobileapp::2-com.wordgame.puzzle.board.es,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-12,mobileapp::2-com.LoopGames.Domino,Automatic placements,mobileapp::2-com.LoopGames.Domino,Italcombos Segmentacion Display,Google Display Network,No,16,27,9.592592592592592,1.1851851851851851,32,0.8148148148148148
2020-01-12,mobileapp::1-1369521645,Automatic placements,mobileapp::1-1369521645,Italcombos Segmentacion Display,Google Display Network,No,8,8,0.0,1.0,8,1.0
2020-01-21,weather.com,Automatic placements,samsung.weather.com/es-US/tiempo/horario/l/73431b5b99c92c595f52db02b031539fc91ea0d1e189371eb20bc3af08573cda,Intensiones Personalizadas- Anuncios html Bohemica web,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-09,mobileapp::2-com.chillingo.incrediblejack.android.rowgplay1,Automatic placements,mobileapp::2-com.chillingo.incrediblejack.android.rowgplay1,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-07,mobileapp::2-com.outfit7.mytalkingtomfree,Automatic placements,mobileapp::2-com.outfit7.mytalkingtomfree,Display Bohemica,Google Display Network,No,3,5,0.0,1.0,5,1.0
2020-01-17,mobileapp::2-roll.unblock.ball.block.puzzle,Automatic placements,mobileapp::2-roll.unblock.ball.block.puzzle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.supreme.stickman.warriors.stickfight.battle,Automatic placements,mobileapp::2-com.supreme.stickman.warriors.stickfight.battle,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.rutasdeautobuses.transmileniositp,Automatic placements,mobileapp::2-com.rutasdeautobuses.transmileniositp,Italcombos Segmentacion Display,Google Display Network,No,24,32,4.875,1.59375,51,0.6875
2020-01-22,mobileapp::2-com.coldapp.at50rooms2,Automatic placements,mobileapp::2-com.coldapp.at50rooms2,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-24,mobileapp::2-com.billiards.city.pool.nation.club,Automatic placements,mobileapp::2-com.billiards.city.pool.nation.club,Italcombos Segmentacion Display,Google Display Network,No,5,5,0.0,1.0,5,1.0
2020-01-10,mobileapp::2-com.pixel.art.coloring.color.number,Automatic placements,mobileapp::2-com.pixel.art.coloring.color.number,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-13,mobileapp::2-com.trivia.millco,Automatic placements,mobileapp::2-com.trivia.millco,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-09,mobileapp::2-com.nostel.pikachu,Automatic placements,mobileapp::2-com.nostel.pikachu,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-13,mobileapp::2-com.t4a.guitartuner,Automatic placements,mobileapp::2-com.t4a.guitartuner,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-15,mobileapp::1-500962489,Automatic placements,mobileapp::1-500962489,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.bitmango.go.bunnypopbubble,Automatic placements,mobileapp::2-com.bitmango.go.bunnypopbubble,Italcombos Segmentacion Display,Google Display Network,No,11,13,101.69230769230772,1.4615384615384617,19,0.6153846153846154
2020-01-09,mobileapp::2-puzzle.blockpuzzle.cube.relax,Automatic placements,mobileapp::2-puzzle.blockpuzzle.cube.relax,Italcombos Segmentacion Display,Google Display Network,No,38,40,66.725,1.15,46,0.875
2020-01-10,youtube.com,Automatic placements,www.youtube.com,Shopping de Producto,Google Display Network,No,13,13,0.0,1.0,13,1.0
2020-01-11,mobileapp::2-com.player.rulo.iptv,Automatic placements,mobileapp::2-com.player.rulo.iptv,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-27,mobileapp::2-com.crazy.letter.wordfind,Automatic placements,mobileapp::2-com.crazy.letter.wordfind,Anuncios dinámicos Display,Google Display Network,No,3,3,80.0,3.6666666666666665,11,0.0
2020-01-15,mobileapp::2-com.pcoloring.art.puzzle.color.by.number,Automatic placements,mobileapp::2-com.pcoloring.art.puzzle.color.by.number,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-23,mobileapp::2-com.netsuridqhstudio.spidersolitaire,Automatic placements,mobileapp::2-com.netsuridqhstudio.spidersolitaire,Anuncios dinámicos Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-06,mobileapp::2-com.differencetenderwhite.skirt,Automatic placements,mobileapp::2-com.differencetenderwhite.skirt,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-11,mobileapp::2-freedom.bubble,Automatic placements,mobileapp::2-freedom.bubble,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-13,mobileapp::2-com.origame.pool3d2048,Automatic placements,mobileapp::2-com.origame.pool3d2048,Italcombos Segmentacion Display,Google Display Network,No,3,11,8.363636363636363,1.4545454545454546,16,0.4545454545454545
2020-01-13,mobileapp::2-word.connect.wordswipe.wordstacks.wordstory.wordscapes.word.games,Automatic placements,mobileapp::2-word.connect.wordswipe.wordstacks.wordstory.wordscapes.word.games,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.6666666666666667,5,0.0
2020-01-13,mobileapp::2-com.indymobileapp.document.scanner,Automatic placements,mobileapp::2-com.indymobileapp.document.scanner,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-12,eldeber.com.bo,Automatic placements,eldeber.com.bo/169205_la-paciente-con-coronavirus-peregrino-por-siete-centros-de-salud,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
2020-01-14,mobileapp::2-com.learn.bibliavalera,Automatic placements,mobileapp::2-com.learn.bibliavalera,Italcombos Segmentacion Display,Google Display Network,No,3,3,0.0,1.0,3,1.0
